customer_id,is_pass,is_loan,is_overdue,age,live_state,cont_list_no,ap_pd24h,ap_pd30d,ap_long3d,ap_long90d,ap_al,ap_dd_1lo,ap_dd_lalo,ap_dd_1lo_1ap,cd_score,cd_open_acct,cd_ovdu_acct,cd_ovdu_amt,cd_tot_bal,cd_enq_tot60d,cd_enq_org30d,gender_v_Male,education_v_12th,education_v_Below 10th,education_v_Doctorate/PhD,education_v_Graduation/Diploma,education_v_Masters/Post-Graduation,"mon_salary_v_100,000-200,000","mon_salary_v_15,000-20,000","mon_salary_v_20,000-30,000","mon_salary_v_200,000-500,000","mon_salary_v_30,000-50,000","mon_salary_v_50,000-100,000","mon_salary_v_<10,000","mon_salary_v_>=500,000",marriage_v_Single,marriage_v_Widowed,residence_type_v_Other,residence_type_v_PG,residence_type_v_Rent,employ_stat_v_Self-employed,employ_stat_v_Student,employ_stat_v_Unemployed,occupation_v_Clerical support workers,occupation_v_Craft and related trades workers,occupation_v_Elementary occupations,occupation_v_Managers,"occupation_v_Plant and machine operators, and assemblers",occupation_v_Professional,"occupation_v_Skilled agricultural, forestry and fishery workers",occupation_v_Technicians and associate prefessionals,cont1_rel_v_Friend,cont1_rel_v_Mother,cont1_rel_v_Sibling,cont1_rel_v_Spouse,cont2_rel_v_Mother,cont2_rel_v_Spouse
L1022001157905737172994818048,0,0,0,25,10280000,664,0.0,0.0,0.0,3.0,306.0,152.0,19.0,3881.0,411.0,2.0,2.0,13154.0,66797.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
L1022001277910064050604802048,0,0,0,33,10310000,671,0.0,3.0,0.0,1.0,248.0,126.0,13.0,3910.0,641.0,2.0,1.0,2968.0,24643.0,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
L1022001297910829404897607680,0,0,0,28,10350000,493,0.0,2.0,0.0,5.0,292.0,195.0,9.0,18092.0,629.0,2.0,0.0,0.0,39363.0,1.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
L1022001247909099317407973376,1,1,0,31,10190000,292,0.0,3.0,0.0,2.0,365.0,211.0,1.0,3826.0,1.0,3.0,1.0,1725.0,65177.0,3.0,2.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
L1022001067902520521379610624,0,0,0,27,10080000,675,1.0,1.0,1.0,5.0,291.0,407.0,0.0,17881.0,387.0,7.0,4.0,32346.0,219397.0,13.0,3.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
L1022001207907561124829265920,1,1,0,37,10010000,286,0.0,3.0,0.0,2.0,321.0,97.0,2.0,18181.0,5.0,2.0,0.0,0.0,3672.0,1.0,1.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
L1022001207907633176252710912,0,0,0,32,10010000,508,0.0,1.0,0.0,1.0,298.0,93.0,12.0,289.0,746.0,5.0,0.0,0.0,17764.0,3.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L1022001287910379980719325184,0,0,0,25,10150000,233,0.0,1.0,1.0,2.0,351.0,255.0,0.0,3779.0,755.0,1.0,0.0,0.0,2269.0,3.0,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
L1022001197907254966433153024,0,0,0,33,10200000,69,0.0,5.0,0.0,2.0,273.0,35.0,1.0,4000.0,582.3666622,3.74749499,0.783767535,14360.87081,193834.4737,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
L1022001117904246357750251520,1,1,0,37,10100000,430,0.0,9.0,0.0,4.0,350.0,712.0,7.0,3486.0,683.0,9.0,0.0,0.0,280975.0,6.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
L1022001227908277719964778496,0,0,0,27,10280000,295,0.0,2.0,0.0,1.0,268.0,14.0,12.0,18168.0,456.0,5.0,3.0,10471.0,77539.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
L1022001217907926009895387136,0,0,0,35,10010000,156,3.0,5.0,4.0,5.0,291.0,8.0,0.0,4037.0,582.3666622,3.74749499,0.783767535,14360.87081,193834.4737,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
L1022001017900640083162365952,1,1,0,999,10010000,620,0.0,2.0,0.0,3.0,361.0,218.0,12.0,3823.0,746.0,4.0,0.0,0.0,250080.0,1.0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
L1022001307911135269315870720,0,0,0,24,10350000,740,3.0,5.0,1.0,2.0,293.0,173.0,0.0,3872.0,582.3666622,3.74749499,0.783767535,14360.87081,193834.4737,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L1022001197907216432041099264,1,1,0,24,10050000,1026,1.0,3.0,1.0,4.0,507.0,118.0,0.0,3926.0,725.0,3.0,0.0,0.0,58564.0,3.0,1.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
L1022001247908937913719783424,0,0,0,35,10300000,1014,0.0,1.0,1.0,2.0,312.0,182.0,3.0,197.0,441.0,3.0,1.0,14000.0,211215.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
L1022001177906411061462499328,0,0,0,24,10340000,123,1.0,1.0,0.0,0.0,345.0,224.0,0.0,3964.0,680.0,1.0,1.0,1624.0,1624.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
L1022001177906547486132600832,1,1,0,35,10300000,415,0.0,1.0,0.0,4.0,351.0,80.0,2.0,3966.0,723.0,9.0,0.0,0.0,675957.0,3.0,2.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
L1022001047901678687522717696,0,0,0,24,10300000,318,0.0,2.0,0.0,1.0,357.0,121.0,1.0,3911.0,762.0,2.0,0.0,0.0,504665.0,3.0,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
L1022001207907512768803307520,0,0,0,48,10300000,452,1.0,3.0,3.0,8.0,250.0,61.0,0.0,748.0,582.3666622,3.74749499,0.783767535,14360.87081,193834.4737,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
L1022001127904605920764690432,0,0,0,44,10350000,1171,0.0,8.0,2.0,8.0,365.0,174.0,0.0,3868.0,583.0,6.0,7.0,150609.0,191717.0,4.0,2.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
L1022001217907926004052721664,0,0,0,26,10340000,570,2.0,3.0,0.0,1.0,342.0,388.0,0.0,3811.0,755.0,3.0,0.0,0.0,114104.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
L1022001187906724273554784256,1,1,0,33,10190000,279,1.0,3.0,2.0,3.0,225.0,41.0,0.0,498.0,582.3666622,3.74749499,0.783767535,14360.87081,193834.4737,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
L1022001207907583262709710848,0,0,0,29,10350000,592,0.0,3.0,1.0,5.0,296.0,26.0,0.0,18264.0,755.0,2.0,0.0,0.0,33738.0,3.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
L1022001187906766242129707008,0,0,0,25,10150000,294,1.0,2.0,1.0,2.0,356.0,139.0,0.0,3898.0,606.0,2.0,1.0,5455.0,246051.0,3.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
L1022001267909818727500283904,0,0,0,46,10150000,270,0.0,2.0,0.0,2.0,186.0,34.0,2.0,4004.0,330.0,2.0,1.0,4561.0,2371.0,2.0,2.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
L1022001177906489807934652416,0,0,0,40,10300000,136,1.0,5.0,2.0,8.0,284.0,104.0,0.0,18179.0,710.0,13.0,0.0,0.0,218672.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
L1022001157905777590260269056,1,1,0,30,10350000,373,0.0,1.0,1.0,1.0,232.0,166.0,1.0,3879.0,5.0,6.0,0.0,0.0,101995.0,7.0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
L1022001177906359199208112128,1,1,0,36,10300000,139,0.0,2.0,0.0,0.0,309.0,248.0,14.0,18036.0,746.0,6.0,0.0,0.0,334937.0,2.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
L1022001227908308403483770880,0,0,0,28,10200000,232,1.0,2.0,1.0,1.0,338.0,61.0,0.0,3974.0,582.3666622,3.74749499,0.783767535,14360.87081,193834.4737,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
L1022001227908203683247226880,1,1,0,23,10080000,247,2.0,3.0,1.0,2.0,367.0,53.0,0.0,3982.0,6.0,1.0,0.0,0.0,7699.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1022001087903136340942848000,0,0,0,24,10310000,597,0.0,2.0,1.0,2.0,206.0,16.0,2.0,4026.0,755.0,1.0,0.0,0.0,5156.0,1.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L1022001197907140434914246656,0,0,0,30,10340000,230,3.0,4.0,0.0,2.0,359.0,62.0,0.0,4125.0,582.3666622,3.74749499,0.783767535,14360.87081,193834.4737,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L1022001297910772103075528704,0,0,0,22,10340000,250,3.0,6.0,2.0,2.0,306.0,24.0,0.0,4019.0,767.0,1.0,0.0,0.0,28014.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
L1022001047901673352800043008,1,1,0,29,10080000,57,0.0,3.0,0.0,0.0,280.0,13.0,1.0,18276.0,6.0,1.0,0.0,0.0,12987.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L1022001227908198604112855040,0,0,0,23,10350000,544,0.0,0.0,0.0,3.0,413.0,267.0,22.0,3773.0,755.0,9.0,0.0,0.0,82284.0,3.0,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L1022001047901599639320723456,0,0,0,25,10300000,304,0.0,1.0,1.0,2.0,408.0,54.0,0.0,3981.0,718.0,4.0,0.0,0.0,2791523.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
L1022001237908684265311895552,0,0,0,35,10150000,1083,0.0,6.0,0.0,7.0,361.0,220.0,13.0,3967.0,633.0,11.0,1.0,0.0,134006.0,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
L1022001277910024611904028672,1,1,0,30,10020000,361,0.0,2.0,1.0,5.0,261.0,105.0,1.0,3941.0,760.0,3.0,0.0,0.0,149052.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
L1022001017900566725198675968,0,0,0,26,10340000,684,1.0,2.0,1.0,9.0,254.0,90.0,0.0,18195.0,697.0,3.0,1.0,4178.0,214714.0,1.0,1.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
L1022001217908005972329824256,0,0,0,18,10340000,109,0.0,0.0,0.0,0.0,212.0,127.3779725,8.014314928,8035.564885,582.3666622,3.74749499,0.783767535,14360.87081,193834.4737,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
L1022001237908675233897447424,0,0,0,38,10010000,519,0.0,0.0,0.0,0.0,275.0,233.0,52.0,18051.0,571.0,3.0,1.0,1639.0,25693.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
L1022001177906505635178545152,0,0,0,25,10340000,323,0.0,5.0,0.0,2.0,311.0,23.0,5.0,4167.0,741.0,3.0,0.0,0.0,30030.0,1.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
L1022001227908139162423984128,1,1,0,38,10100000,116,1.0,3.0,2.0,2.0,274.0,37.0,0.0,4002.0,6.0,1.0,0.0,0.0,5000.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
L1022001207907567161678430208,0,0,0,37,10190000,34,0.0,0.0,0.0,0.0,312.0,127.3779725,8.014314928,8035.564885,640.0,3.0,1.0,1500.0,12723.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
L1022001277910008774627360768,0,0,0,45,10150000,124,1.0,2.0,0.0,0.0,271.0,228.0,0.0,18055.0,755.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
L1022001317911546993407885312,0,0,0,25,10300000,239,2.0,2.0,2.0,2.0,272.0,0.0,0.0,18282.0,624.0,2.0,1.0,3132.0,52210.0,1.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
L1022001247908979044214046720,0,0,0,31,10110000,110,1.0,1.0,1.0,3.0,404.0,52.0,0.0,3995.0,333.0,2.0,1.0,8280.0,53075.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
L1022001017900641177741492224,0,0,0,26,10100000,597,0.0,3.0,0.0,1.0,265.0,153.0,6.0,18132.0,765.0,0.0,0.0,0.0,0.0,3.0,2.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L1022001237908519271760855040,1,1,1,32,10280000,304,2.0,2.0,1.0,2.0,335.0,56.0,0.0,3991.0,6.0,1.0,0.0,0.0,7775.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
L1022001147905346661908545536,0,0,0,22,10150000,387,2.0,5.0,2.0,2.0,365.0,5.0,0.0,4039.0,582.3666622,3.74749499,0.783767535,14360.87081,193834.4737,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
L1022001177906472956093595648,0,0,0,30,10100000,494,2.0,2.0,1.0,1.0,259.0,0.0,0.0,18279.0,582.3666622,3.74749499,0.783767535,14360.87081,193834.4737,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
L1022001187906711300652204032,0,0,0,27,10190000,260,1.0,1.0,1.0,1.0,276.0,125.0,0.0,3913.0,755.0,1.0,0.0,0.0,4135.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
L1022001247908905983414566912,0,0,0,27,10010000,545,0.0,3.0,0.0,1.0,305.0,182.0,3.0,18099.0,528.0,2.0,1.0,4098.0,4098.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
L1022001207907436446798249984,0,0,0,25,10280000,403,2.0,2.0,1.0,1.0,288.0,202.0,0.0,18082.0,638.0,2.0,1.0,1678.0,5397.0,1.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L1022001067902439887323856896,0,0,0,24,10200000,2098,0.0,2.0,0.0,3.0,310.0,87.0,6.0,18194.0,625.0,3.0,1.0,3150.0,31126.0,3.0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
L1022001067902428688427319296,1,1,0,24,10100000,481,0.0,1.0,2.0,3.0,322.0,74.0,1.0,3969.0,6.0,1.0,0.0,0.0,41344.0,3.0,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
L1022001247908893782574301184,0,0,0,26,10100000,510,0.0,3.0,0.0,0.0,251.0,17.0,5.0,1283.0,582.3666622,3.74749499,0.783767535,14360.87081,193834.4737,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
L1022001207907631153738350592,0,0,0,27,10150000,211,0.0,0.0,0.0,2.0,290.0,73.0,46.0,3961.0,1.0,3.0,1.0,4098.0,20480.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
L1022001277910067246295351296,0,0,0,26,10300000,421,0.0,5.0,2.0,6.0,299.0,433.0,0.0,17768.0,567.0,3.0,2.0,16929.0,24924.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
L1022001247908977839228256256,0,0,0,27,10340000,322,0.0,1.0,0.0,3.0,280.0,204.0,6.0,18073.0,755.0,2.0,0.0,0.0,3794.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
L1022001297910853051762802688,0,0,0,39,10320000,37,1.0,1.0,1.0,1.0,246.0,165.0,0.0,18114.0,582.3666622,3.74749499,0.783767535,14360.87081,193834.4737,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
L1022001247908953244362276864,0,0,0,45,10340000,432,0.0,2.0,0.0,7.0,235.0,98.0,1.0,3935.0,712.0,14.0,0.0,0.0,259546.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
L1022001307911055486544445440,0,0,0,26,10190000,304,0.0,1.0,0.0,0.0,256.0,76.0,21.0,671.0,330.0,2.0,2.0,48832.0,92293.0,1.0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
L1022001247908911882522787840,1,0,0,34,10150000,28,0.0,2.0,0.0,1.0,237.0,9.0,7.0,18212.0,746.0,5.0,0.0,0.0,52221.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L1022001177906450984026570752,0,0,0,27,10350000,282,0.0,4.0,0.0,1.0,312.0,21.0,1.0,4024.0,571.0,3.0,1.0,350.0,14579.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L1022001277910196515235364864,0,0,0,44,10200000,403,1.0,3.0,1.0,2.0,223.0,49.0,0.0,3989.0,598.0,3.0,3.0,10884.0,40279.0,1.0,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
L1022001287910454590643044352,0,0,0,36,10110000,622,0.0,4.0,0.0,0.0,255.0,42.0,3.0,491.0,321.0,2.0,2.0,73496.0,73496.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
L1022001197907169057629077504,0,0,0,23,10150000,238,0.0,3.0,1.0,2.0,257.0,216.0,3.0,3828.0,755.0,1.0,0.0,0.0,4135.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
L1022001257909320779003789312,1,0,0,28,10300000,626,0.0,2.0,0.0,4.0,223.0,138.0,6.0,3897.0,677.0,8.0,0.0,0.0,493297.0,1.0,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
L1022001187906761816690196480,0,0,0,28,10190000,142,1.0,2.0,1.0,4.0,279.0,28.0,0.0,351.0,455.0,3.0,1.0,8597.0,78219.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
L1022001077902806842170998784,0,0,0,26,10150000,76,1.0,5.0,0.0,1.0,304.0,23.0,0.0,4014.0,582.3666622,3.74749499,0.783767535,14360.87081,193834.4737,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
L1022001127904646557400629248,0,0,0,27,10020000,530,0.0,3.0,0.0,0.0,158.0,2.0,1.0,663.0,638.0,7.0,4.0,7049.0,26752.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
L1022001217907871641145901056,0,0,0,40,10340000,338,0.0,7.0,0.0,4.0,281.0,12.0,12.0,18272.0,646.0,9.0,1.0,5207.0,131203.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
L1022001257909443571565133824,0,0,0,32,10350000,1069,0.0,0.0,0.0,1.0,250.0,60.0,45.0,18004.0,456.0,2.0,2.0,5869.0,7586.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
L1022001207907429244752035840,1,1,1,41,10310000,345,0.0,1.0,0.0,0.0,353.0,236.0,1.0,3806.0,736.0,5.0,0.0,0.0,130581.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
L1022001167906102659729653760,0,0,0,26,10300000,638,0.0,1.0,0.0,2.0,410.0,474.0,22.0,3714.0,582.3666622,3.74749499,0.783767535,14360.87081,193834.4737,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
L1022001037901333649638883328,1,1,0,39,10350000,181,0.0,0.0,0.0,2.0,279.0,169.0,42.0,18107.0,746.0,4.0,0.0,0.0,80513.0,8.0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
L1022001307911120225739931648,0,0,0,28,10200000,548,0.0,3.0,1.0,1.0,270.0,3.0,3.0,4036.0,762.0,0.0,0.0,0.0,0.0,2.0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
L1022001197907245410051227648,0,0,0,30,10270000,351,0.0,0.0,0.0,0.0,362.0,211.0,76.0,3830.0,548.0,5.0,2.0,10011.0,174133.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
L1022001197907159775235866624,1,1,0,52,10190000,2402,0.0,2.0,0.0,2.0,326.0,121.0,13.0,18169.0,748.0,9.0,0.0,0.0,136094.0,2.0,1.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L1022001257909292028949889024,0,0,0,45,10270000,36,0.0,1.0,0.0,2.0,216.0,69.0,16.0,511.0,6.0,1.0,0.0,0.0,23532.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
